User_ID,Date,Steps,Calories_Burned,Sleep_Hours,Heart_Rate
U6547,2024-03-05 11:00:00,2068,114.01,4.4,60
U6548,2024-03-05 12:00:00,9007,394.13,9.2,69
U6549,2024-03-05 13:00:00,3409,308.95,8.8,93
U6550,2024-03-05 14:00:00,7905,500.09,8.7,75
U6551,2024-03-05 15:00:00,6580,742.09,9.2,66
U6552,2024-03-05 16:00:00,5102,532.52,9.2,72
U6553,2024-03-05 17:00:00,6378,483.51,9.4,63
U6554,2024-03-05 18:00:00,7231,234.56,9.2,98
U6555,2024-03-05 19:00:00,14230,248.57,7.2,90
U6556,2024-03-05 20:00:00,13247,377.06,4.1,69
U6557,2024-03-05 21:00:00,12452,718.47,7.3,71
U6558,2024-03-05 22:00:00,11694,484.61,9.6,93
U6559,2024-03-05 23:00:00,5637,420.99,9.8,87
U6560,2024-03-06 00:00:00,6479,456.91,8.1,64
U6561,2024-03-06 01:00:00,6076,675.34,7.9,87
U6562,2024-03-06 02:00:00,1368,558.42,9.6,70
U6563,2024-03-06 03:00:00,14511,745.57,5.0,93
U6564,2024-03-06 04:00:00,6126,486.31,4.1,74
U6565,2024-03-06 05:00:00,5774,197.02,5.0,64
U6566,2024-03-06 06:00:00,3433,64.04,9.6,80
U6567,2024-03-06 07:00:00,5778,287.84,4.5,90
U6568,2024-03-06 08:00:00,1395,97.05,4.6,99
U6569,2024-03-06 09:00:00,1539,355.3,4.4,66
U6570,2024-03-06 10:00:00,3667,190.92,6.4,94
U6571,2024-03-06 11:00:00,2170,353.68,8.6,80
U6572,2024-03-06 12:00:00,2307,349.4,5.7,99
U6573,2024-03-06 13:00:00,7731,257.2,3.7,64
U6574,2024-03-06 14:00:00,4675,539.61,8.2,73
U6575,2024-03-06 15:00:00,2530,375.08,7.3,93
U6576,2024-03-06 16:00:00,2497,720.09,6.4,69
U6577,2024-03-06 17:00:00,4813,107.06,9.7,77
U6578,2024-03-06 18:00:00,3757,357.97,6.3,76
U6579,2024-03-06 19:00:00,5671,631.96,8.1,97
U6580,2024-03-06 20:00:00,12098,420.9,4.1,91
U6581,2024-03-06 21:00:00,10076,774.56,5.9,76
U6582,2024-03-06 22:00:00,6000,181.12,4.5,81
U6583,2024-03-06 23:00:00,9694,287.02,5.4,84
U6584,2024-03-07 00:00:00,12176,137.12,6.4,75
U6585,2024-03-07 01:00:00,13337,235.05,4.2,89
U6586,2024-03-07 02:00:00,12785,554.4,8.6,93
U6587,2024-03-07 03:00:00,2993,415.21,5.6,64
U6588,2024-03-07 04:00:00,9416,171.55,9.3,92
U6589,2024-03-07 05:00:00,11321,406.02,7.7,64
U6590,2024-03-07 06:00:00,11421,685.55,4.2,99
U6591,2024-03-07 07:00:00,1521,379.87,7.5,62
U6592,2024-03-07 08:00:00,14190,59.91,3.2,97
U6593,2024-03-07 09:00:00,12623,91.19,8.7,72
U6594,2024-03-07 10:00:00,3975,378.59,9.8,67
U6595,2024-03-07 11:00:00,13522,494.93,7.7,89
U6596,2024-03-07 12:00:00,8493,714.9,9.5,64
U6597,2024-03-07 13:00:00,10682,786.47,5.1,97
U6598,2024-03-07 14:00:00,8614,785.28,6.0,90
U6599,2024-03-07 15:00:00,6864,468.42,6.0,61
U6600,2024-03-07 16:00:00,5842,76.8,3.8,66
U6601,2024-03-07 17:00:00,11785,210.11,8.6,75
U6602,2024-03-07 18:00:00,13330,375.75,6.5,69
U6603,2024-03-07 19:00:00,13669,709.76,6.4,88
U6604,2024-03-07 20:00:00,2156,66.17,7.7,89
U6605,2024-03-07 21:00:00,13690,432.0,4.2,79
U6606,2024-03-07 22:00:00,8792,540.1,8.7,93
U6607,2024-03-07 23:00:00,12633,266.17,5.6,67
U6608,2024-03-08 00:00:00,13341,286.76,3.6,93
U6609,2024-03-08 01:00:00,1653,341.32,4.3,93
U6610,2024-03-08 02:00:00,3608,255.95,4.8,95
U6611,2024-03-08 03:00:00,5874,377.89,4.2,66
U6612,2024-03-08 04:00:00,9350,168.57,4.7,73
U6613,2024-03-08 05:00:00,8105,199.5,10.0,79
U6614,2024-03-08 06:00:00,1137,77.85,6.8,96
U6615,2024-03-08 07:00:00,1532,358.49,7.2,92
U6616,2024-03-08 08:00:00,14184,580.5,4.2,90
U6617,2024-03-08 09:00:00,4373,429.61,3.3,92
U6618,2024-03-08 10:00:00,7878,447.99,5.2,85
U6619,2024-03-08 11:00:00,9906,387.46,8.4,85
U6620,2024-03-08 12:00:00,12882,488.64,6.9,97
U6621,2024-03-08 13:00:00,4145,222.26,3.1,75
U6622,2024-03-08 14:00:00,7675,205.64,8.5,71
U6623,2024-03-08 15:00:00,3324,756.47,3.7,60
U6624,2024-03-08 16:00:00,9612,387.81,6.1,79
U6625,2024-03-08 17:00:00,12236,670.38,10.0,61
U6626,2024-03-08 18:00:00,7029,737.62,3.8,90
U6627,2024-03-08 19:00:00,11296,511.16,8.7,77
U6628,2024-03-08 20:00:00,13856,274.09,8.6,69
U6629,2024-03-08 21:00:00,5164,559.85,6.1,65
U6630,2024-03-08 22:00:00,12461,373.19,9.9,61
U6631,2024-03-08 23:00:00,2175,779.8,5.2,75
U6632,2024-03-09 00:00:00,1719,658.47,5.2,64
U6633,2024-03-09 01:00:00,13475,661.21,4.1,97
U6634,2024-03-09 02:00:00,10878,491.52,5.6,81
U6635,2024-03-09 03:00:00,12310,56.31,5.1,81
U6636,2024-03-09 04:00:00,4571,673.87,7.2,81
U6637,2024-03-09 05:00:00,6839,69.03,3.3,60
U6638,2024-03-09 06:00:00,1179,141.77,5.2,95
U6639,2024-03-09 07:00:00,8666,679.0,3.0,72
U6640,2024-03-09 08:00:00,2772,214.1,3.0,71
U6641,2024-03-09 09:00:00,1007,680.84,8.7,72
U6642,2024-03-09 10:00:00,7245,227.26,8.2,70
U6643,2024-03-09 11:00:00,13447,628.03,8.2,77
U6644,2024-03-09 12:00:00,11709,456.63,5.5,81
U6645,2024-03-09 13:00:00,6776,553.25,7.9,60
U6646,2024-03-09 14:00:00,5100,678.56,4.8,63
U6647,2024-03-09 15:00:00,3887,788.02,5.2,68
U6648,2024-03-09 16:00:00,8546,114.27,6.9,62
U6649,2024-03-09 17:00:00,13668,564.04,7.9,67
U6650,2024-03-09 18:00:00,14233,769.04,4.9,68
U6651,2024-03-09 19:00:00,7749,330.35,7.8,77
U6652,2024-03-09 20:00:00,11194,300.31,9.7,64
U6653,2024-03-09 21:00:00,14195,559.98,6.5,81
U6654,2024-03-09 22:00:00,8896,351.46,5.8,96
U6655,2024-03-09 23:00:00,4755,210.85,4.6,64
U6656,2024-03-10 00:00:00,1972,171.1,5.5,82
U6657,2024-03-10 01:00:00,6955,194.47,6.7,75
U6658,2024-03-10 02:00:00,7793,578.23,9.6,64
U6659,2024-03-10 03:00:00,13591,739.02,4.8,96
U6660,2024-03-10 04:00:00,6275,654.51,4.6,98
U6661,2024-03-10 05:00:00,12012,386.15,9.7,62
U6662,2024-03-10 06:00:00,12227,446.45,7.2,85
U6663,2024-03-10 07:00:00,8467,515.13,8.1,67
U6664,2024-03-10 08:00:00,12934,484.96,8.8,80
U6665,2024-03-10 09:00:00,13559,776.35,3.6,77
U6666,2024-03-10 10:00:00,13410,715.02,6.4,64
U6667,2024-03-10 11:00:00,5606,82.66,4.0,65
U6668,2024-03-10 12:00:00,3326,676.82,7.4,86
U6669,2024-03-10 13:00:00,8004,135.55,9.7,81
U6670,2024-03-10 14:00:00,4438,567.66,3.4,81
U6671,2024-03-10 15:00:00,6652,264.24,4.9,97
U6672,2024-03-10 16:00:00,8041,630.04,10.0,97
U6673,2024-03-10 17:00:00,12030,56.45,3.0,86
U6674,2024-03-10 18:00:00,14007,336.7,4.0,92
U6675,2024-03-10 19:00:00,6002,66.14,3.6,90
U6676,2024-03-10 20:00:00,6749,765.15,8.3,87
U6677,2024-03-10 21:00:00,2873,61.52,8.3,89
U6678,2024-03-10 22:00:00,1396,166.47,8.4,93
U6679,2024-03-10 23:00:00,3348,454.45,8.4,76
U6680,2024-03-11 00:00:00,6959,534.61,8.8,94
U6681,2024-03-11 01:00:00,4465,596.74,8.4,95
U6682,2024-03-11 02:00:00,5698,235.18,6.4,65
U6683,2024-03-11 03:00:00,7736,275.75,8.2,88
U6684,2024-03-11 04:00:00,5311,229.93,7.2,82
U6685,2024-03-11 05:00:00,8956,233.05,5.6,73
U6686,2024-03-11 06:00:00,1000,636.34,8.9,68
U6687,2024-03-11 07:00:00,8311,761.0,8.5,74
U6688,2024-03-11 08:00:00,6369,496.85,4.2,97
U6689,2024-03-11 09:00:00,2194,168.07,3.2,84
U6690,2024-03-11 10:00:00,12232,99.07,5.2,79
U6691,2024-03-11 11:00:00,2099,229.38,5.8,81
U6692,2024-03-11 12:00:00,4551,183.35,4.2,66
U6693,2024-03-11 13:00:00,11863,483.89,9.0,77
U6694,2024-03-11 14:00:00,1761,573.45,3.2,76
U6695,2024-03-11 15:00:00,13554,53.44,6.4,73
U6696,2024-03-11 16:00:00,8617,379.72,3.4,85
U6697,2024-03-11 17:00:00,9287,517.23,6.8,99
U6698,2024-03-11 18:00:00,13208,194.66,6.2,91
U6699,2024-03-11 19:00:00,11992,725.73,8.5,88
U6700,2024-03-11 20:00:00,10765,461.76,7.8,99
U6701,2024-03-11 21:00:00,13599,309.05,8.9,66
U6702,2024-03-11 22:00:00,6466,64.01,6.8,68
U6703,2024-03-11 23:00:00,7126,413.23,8.8,71
U6704,2024-03-12 00:00:00,9458,301.96,8.0,62
U6705,2024-03-12 01:00:00,12856,777.16,8.5,91
U6706,2024-03-12 02:00:00,2121,334.07,7.2,92
U6707,2024-03-12 03:00:00,3604,740.76,8.0,74
U6708,2024-03-12 04:00:00,7809,564.54,5.8,68
U6709,2024-03-12 05:00:00,14626,105.47,3.6,76
U6710,2024-03-12 06:00:00,4205,749.54,5.9,87
U6711,2024-03-12 07:00:00,5650,176.34,4.2,72
U6712,2024-03-12 08:00:00,10309,386.02,7.4,80
U6713,2024-03-12 09:00:00,12443,742.25,4.8,64
U6714,2024-03-12 10:00:00,11086,671.38,9.7,66
U6715,2024-03-12 11:00:00,11495,415.69,4.9,97
U6716,2024-03-12 12:00:00,12197,205.19,3.7,96
U6717,2024-03-12 13:00:00,11993,431.95,9.2,78
U6718,2024-03-12 14:00:00,8903,460.73,5.9,91
U6719,2024-03-12 15:00:00,6136,797.7,5.5,62
U6720,2024-03-12 16:00:00,13108,668.02,9.2,98
U6721,2024-03-12 17:00:00,10844,695.99,7.6,94
U6722,2024-03-12 18:00:00,13845,789.64,6.7,86
U6723,2024-03-12 19:00:00,13968,442.49,5.3,97
U6724,2024-03-12 20:00:00,6260,488.92,5.0,67
U6725,2024-03-12 21:00:00,11629,390.83,7.1,78
U6726,2024-03-12 22:00:00,11965,144.09,6.5,89
U6727,2024-03-12 23:00:00,14024,443.94,4.9,99
U6728,2024-03-13 00:00:00,13237,486.94,4.3,69
U6729,2024-03-13 01:00:00,3095,227.95,8.7,89
U6730,2024-03-13 02:00:00,11850,637.12,7.8,68
U6731,2024-03-13 03:00:00,3842,143.36,10.0,81
U6732,2024-03-13 04:00:00,12525,426.5,6.6,90
U6733,2024-03-13 05:00:00,7713,547.03,10.0,69
U6734,2024-03-13 06:00:00,3300,91.2,6.2,95
U6735,2024-03-13 07:00:00,2726,653.04,6.7,69
U6736,2024-03-13 08:00:00,1512,278.12,4.5,86
U6737,2024-03-13 09:00:00,7890,588.31,4.0,74
U6738,2024-03-13 10:00:00,1795,131.16,9.6,78
U6739,2024-03-13 11:00:00,5959,515.22,9.9,70
U6740,2024-03-13 12:00:00,13443,467.91,6.8,91
U6741,2024-03-13 13:00:00,10818,162.5,4.9,79
U6742,2024-03-13 14:00:00,4281,518.56,9.7,74
U6743,2024-03-13 15:00:00,13611,568.49,8.6,63
U6744,2024-03-13 16:00:00,8909,423.88,4.3,76
U6745,2024-03-13 17:00:00,6884,483.93,5.1,60
U6746,2024-03-13 18:00:00,10256,715.56,3.0,78
U6747,2024-03-13 19:00:00,9553,573.28,7.1,64
U6748,2024-03-13 20:00:00,11611,729.47,6.7,77
U6749,2024-03-13 21:00:00,3998,464.26,4.1,76
U6750,2024-03-13 22:00:00,14727,181.14,5.4,63
U6751,2024-03-13 23:00:00,11874,234.72,9.6,78
U6752,2024-03-14 00:00:00,12925,182.31,7.5,90
U6753,2024-03-14 01:00:00,1751,301.44,9.0,62
U6754,2024-03-14 02:00:00,2336,408.15,8.9,62
U6755,2024-03-14 03:00:00,10493,241.95,9.4,88
U6756,2024-03-14 04:00:00,5417,406.73,3.3,67
U6757,2024-03-14 05:00:00,2960,323.27,4.8,64
U6758,2024-03-14 06:00:00,5650,466.51,5.9,90
U6759,2024-03-14 07:00:00,4105,371.39,7.5,86
U6760,2024-03-14 08:00:00,13401,375.57,7.3,92
U6761,2024-03-14 09:00:00,1001,417.97,4.7,77
U6762,2024-03-14 10:00:00,1749,790.91,4.3,83
U6763,2024-03-14 11:00:00,8738,467.41,6.1,85
U6764,2024-03-14 12:00:00,12271,592.5,4.8,90
U6765,2024-03-14 13:00:00,14472,362.56,9.8,73
U6766,2024-03-14 14:00:00,3848,294.39,9.8,84
U6767,2024-03-14 15:00:00,8619,737.43,3.8,91
U6768,2024-03-14 16:00:00,4601,606.77,7.9,98
U6769,2024-03-14 17:00:00,14887,486.82,4.6,73
U6770,2024-03-14 18:00:00,13860,302.32,8.0,86
U6771,2024-03-14 19:00:00,13370,243.4,8.4,81
U6772,2024-03-14 20:00:00,10225,239.05,3.3,97
U6773,2024-03-14 21:00:00,9625,427.8,7.9,66
U6774,2024-03-14 22:00:00,1617,706.12,9.3,92
U6775,2024-03-14 23:00:00,6341,710.79,4.5,92
U6776,2024-03-15 00:00:00,9981,608.74,3.8,83
U6777,2024-03-15 01:00:00,4622,456.87,7.0,85
U6778,2024-03-15 02:00:00,12109,226.18,6.6,90
U6779,2024-03-15 03:00:00,5416,409.14,9.2,86
U6780,2024-03-15 04:00:00,9989,571.04,6.2,72
U6781,2024-03-15 05:00:00,10970,496.26,5.9,90
U6782,2024-03-15 06:00:00,3926,435.53,8.0,91
U6783,2024-03-15 07:00:00,14593,371.16,3.5,82
U6784,2024-03-15 08:00:00,6239,614.39,3.4,96
U6785,2024-03-15 09:00:00,12949,681.68,6.5,99
U6786,2024-03-15 10:00:00,6662,592.18,3.6,75
U6787,2024-03-15 11:00:00,6862,753.45,9.6,98
U6788,2024-03-15 12:00:00,12432,634.91,7.6,67
U6789,2024-03-15 13:00:00,1651,387.95,8.3,77
U6790,2024-03-15 14:00:00,10488,512.57,4.6,86
U6791,2024-03-15 15:00:00,11945,428.28,6.5,68
U6792,2024-03-15 16:00:00,13656,459.74,3.9,87
U6793,2024-03-15 17:00:00,1471,721.77,4.4,81
U6794,2024-03-15 18:00:00,9027,275.64,7.0,70
U6795,2024-03-15 19:00:00,5851,59.82,5.0,81
U6796,2024-03-15 20:00:00,2318,571.74,9.4,73
U6797,2024-03-15 21:00:00,14385,185.76,10.0,82
U6798,2024-03-15 22:00:00,5974,165.67,3.0,61
U6799,2024-03-15 23:00:00,14216,794.36,8.3,74
U6800,2024-03-16 00:00:00,10175,250.08,3.8,64
U6801,2024-03-16 01:00:00,5743,202.83,7.0,88
U6802,2024-03-16 02:00:00,3650,193.24,4.6,92
U6803,2024-03-16 03:00:00,4609,359.27,9.8,89
U6804,2024-03-16 04:00:00,10803,357.06,9.1,76
U6805,2024-03-16 05:00:00,11786,524.37,7.2,60
U6806,2024-03-16 06:00:00,8992,127.73,4.2,73
U6807,2024-03-16 07:00:00,1206,526.58,8.5,76
U6808,2024-03-16 08:00:00,5884,390.22,6.6,68
U6809,2024-03-16 09:00:00,4236,205.74,7.3,94
U6810,2024-03-16 10:00:00,1123,633.67,8.0,90
U6811,2024-03-16 11:00:00,7020,405.55,5.9,71
U6812,2024-03-16 12:00:00,5368,587.8,3.1,61
U6813,2024-03-16 13:00:00,9665,740.43,5.5,74
U6814,2024-03-16 14:00:00,1353,315.05,5.9,93
U6815,2024-03-16 15:00:00,3144,723.43,5.6,96
U6816,2024-03-16 16:00:00,9728,200.26,8.8,89
U6817,2024-03-16 17:00:00,2084,216.6,5.3,73
U6818,2024-03-16 18:00:00,2117,547.77,5.9,63
U6819,2024-03-16 19:00:00,12219,126.97,3.4,67
U6820,2024-03-16 20:00:00,1961,391.09,8.0,82
U6821,2024-03-16 21:00:00,1757,210.37,4.5,66
U6822,2024-03-16 22:00:00,8820,478.14,4.6,76
U6823,2024-03-16 23:00:00,12128,655.12,7.1,81
U6824,2024-03-17 00:00:00,2788,81.82,9.9,97
U6825,2024-03-17 01:00:00,2319,359.98,5.9,85
U6826,2024-03-17 02:00:00,1681,598.0,5.3,67
U6827,2024-03-17 03:00:00,10043,306.69,3.3,81
U6828,2024-03-17 04:00:00,13101,81.28,8.5,99
U6829,2024-03-17 05:00:00,7090,493.54,4.8,81
U6830,2024-03-17 06:00:00,1749,140.12,8.4,99
U6831,2024-03-17 07:00:00,9088,327.44,5.0,64
U6832,2024-03-17 08:00:00,13457,792.9,3.2,68
U6833,2024-03-17 09:00:00,10054,348.51,6.5,79
U6834,2024-03-17 10:00:00,3346,682.14,9.3,81
U6835,2024-03-17 11:00:00,1707,694.85,4.5,93
U6836,2024-03-17 12:00:00,4967,247.12,4.1,94
U6837,2024-03-17 13:00:00,14144,496.63,4.3,95
U6838,2024-03-17 14:00:00,3715,760.59,7.8,78
U6839,2024-03-17 15:00:00,10111,504.75,5.6,87
U6840,2024-03-17 16:00:00,14922,659.94,4.8,66
U6841,2024-03-17 17:00:00,12048,396.92,5.4,97
U6842,2024-03-17 18:00:00,10532,589.5,5.2,62
U6843,2024-03-17 19:00:00,8035,66.39,6.8,91
U6844,2024-03-17 20:00:00,8812,640.61,3.9,90
U6845,2024-03-17 21:00:00,9032,553.89,6.6,84
U6846,2024-03-17 22:00:00,10866,319.14,5.2,92
U6847,2024-03-17 23:00:00,9455,362.74,9.5,64
U6848,2024-03-18 00:00:00,12924,294.96,6.0,88
U6849,2024-03-18 01:00:00,1479,443.21,3.7,90
U6850,2024-03-18 02:00:00,14247,131.51,9.5,85
U6851,2024-03-18 03:00:00,14572,683.69,9.6,80
U6852,2024-03-18 04:00:00,14857,408.54,4.2,93
U6853,2024-03-18 05:00:00,7664,82.33,8.7,96
U6854,2024-03-18 06:00:00,12045,464.72,9.0,60
U6855,2024-03-18 07:00:00,8210,747.89,5.5,63
U6856,2024-03-18 08:00:00,2119,115.6,4.1,81
U6857,2024-03-18 09:00:00,10609,142.39,8.6,75
U6858,2024-03-18 10:00:00,5619,340.39,3.2,91
U6859,2024-03-18 11:00:00,12618,601.72,7.3,93
U6860,2024-03-18 12:00:00,14286,503.47,5.4,80
U6861,2024-03-18 13:00:00,9593,393.47,7.2,86
U6862,2024-03-18 14:00:00,2494,794.56,8.5,96
U6863,2024-03-18 15:00:00,3699,189.34,8.8,62
U6864,2024-03-18 16:00:00,4850,666.32,10.0,93
U6865,2024-03-18 17:00:00,4937,142.88,7.5,66
U6866,2024-03-18 18:00:00,7426,184.71,4.6,88
U6867,2024-03-18 19:00:00,5628,271.58,4.9,62
U6868,2024-03-18 20:00:00,9137,704.82,6.1,97
U6869,2024-03-18 21:00:00,7905,383.15,8.9,61
U6870,2024-03-18 22:00:00,12950,346.84,5.6,71
U6871,2024-03-18 23:00:00,4148,418.04,7.8,74
U6872,2024-03-19 00:00:00,8912,523.18,3.3,75
U6873,2024-03-19 01:00:00,9901,367.62,6.0,62
U6874,2024-03-19 02:00:00,12618,771.9,4.2,86
U6875,2024-03-19 03:00:00,14566,151.51,9.6,82
U6876,2024-03-19 04:00:00,6787,406.75,8.5,92
U6877,2024-03-19 05:00:00,2939,361.57,4.0,86
U6878,2024-03-19 06:00:00,10171,569.53,5.8,83
U6879,2024-03-19 07:00:00,9616,772.31,3.6,97
U6880,2024-03-19 08:00:00,6123,266.31,8.2,86
U6881,2024-03-19 09:00:00,5179,766.49,4.3,90
U6882,2024-03-19 10:00:00,1791,670.77,8.6,74
U6883,2024-03-19 11:00:00,5752,657.86,3.5,94
U6884,2024-03-19 12:00:00,12140,104.81,7.0,95
U6885,2024-03-19 13:00:00,5152,755.44,7.3,83
U6886,2024-03-19 14:00:00,14465,679.2,5.3,76
U6887,2024-03-19 15:00:00,2635,563.44,4.1,93
U6888,2024-03-19 16:00:00,12975,145.89,5.3,60
U6889,2024-03-19 17:00:00,10160,365.03,6.5,79
U6890,2024-03-19 18:00:00,5496,680.17,9.8,65
U6891,2024-03-19 19:00:00,1951,378.15,6.1,64
U6892,2024-03-19 20:00:00,7079,377.34,4.3,88
U6893,2024-03-19 21:00:00,1521,252.59,3.2,65
U6894,2024-03-19 22:00:00,7065,88.39,3.1,92
U6895,2024-03-19 23:00:00,14947,434.75,5.9,97
U6896,2024-03-20 00:00:00,2974,630.85,5.1,88
U6897,2024-03-20 01:00:00,7413,159.55,3.8,69
U6898,2024-03-20 02:00:00,2882,720.33,4.2,91
U6899,2024-03-20 03:00:00,14850,466.46,5.4,84
U6900,2024-03-20 04:00:00,13804,659.22,7.8,87
U6901,2024-03-20 05:00:00,6461,550.28,7.3,88
U6902,2024-03-20 06:00:00,7283,151.21,3.6,94
U6903,2024-03-20 07:00:00,6097,729.94,4.0,91
U6904,2024-03-20 08:00:00,7407,588.61,9.4,95
U6905,2024-03-20 09:00:00,5544,76.68,3.5,66
U6906,2024-03-20 10:00:00,8394,485.03,4.4,69
U6907,2024-03-20 11:00:00,4131,410.09,5.2,93
U6908,2024-03-20 12:00:00,12343,694.37,4.6,92
U6909,2024-03-20 13:00:00,6174,142.09,5.0,85
U6910,2024-03-20 14:00:00,5095,493.13,8.1,72
U6911,2024-03-20 15:00:00,11845,282.71,3.7,89
U6912,2024-03-20 16:00:00,11666,234.21,5.5,91
U6913,2024-03-20 17:00:00,12816,66.9,7.3,92
U6914,2024-03-20 18:00:00,9713,299.17,3.3,65
U6915,2024-03-20 19:00:00,5321,347.07,3.3,95
U6916,2024-03-20 20:00:00,7259,385.84,6.5,61
U6917,2024-03-20 21:00:00,14258,601.04,9.3,66
U6918,2024-03-20 22:00:00,6459,352.66,6.1,89
U6919,2024-03-20 23:00:00,6226,196.43,5.8,85
U6920,2024-03-21 00:00:00,6638,348.61,3.1,84
U6921,2024-03-21 01:00:00,7676,102.17,8.1,92
U6922,2024-03-21 02:00:00,8931,779.06,4.1,65
U6923,2024-03-21 03:00:00,7474,99.68,7.9,67
U6924,2024-03-21 04:00:00,13388,201.42,5.4,68
U6925,2024-03-21 05:00:00,14526,371.02,3.3,70
U6926,2024-03-21 06:00:00,5651,750.05,5.3,83
U6927,2024-03-21 07:00:00,9414,184.05,7.6,65
U6928,2024-03-21 08:00:00,6329,349.83,8.4,99
U6929,2024-03-21 09:00:00,10941,791.99,7.4,75
U6930,2024-03-21 10:00:00,8972,501.54,8.0,76
U6931,2024-03-21 11:00:00,11990,510.94,4.7,83
U6932,2024-03-21 12:00:00,3475,780.6,9.8,66
U6933,2024-03-21 13:00:00,4136,429.57,4.6,99
U6934,2024-03-21 14:00:00,12517,51.92,4.2,99
U6935,2024-03-21 15:00:00,10073,73.23,4.7,86
U6936,2024-03-21 16:00:00,7661,561.05,9.8,69
U6937,2024-03-21 17:00:00,3341,208.63,3.5,68
U6938,2024-03-21 18:00:00,1220,408.86,8.4,69
U6939,2024-03-21 19:00:00,7570,463.53,3.7,89
U6940,2024-03-21 20:00:00,3360,550.51,8.4,68
U6941,2024-03-21 21:00:00,6834,112.81,4.9,85
U6942,2024-03-21 22:00:00,6583,620.03,8.1,93
U6943,2024-03-21 23:00:00,13869,740.13,3.3,94
U6944,2024-03-22 00:00:00,4648,241.81,5.3,86
U6945,2024-03-22 01:00:00,1251,335.33,6.3,79
U6946,2024-03-22 02:00:00,7838,607.86,3.1,83
U6947,2024-03-22 03:00:00,6231,236.33,4.3,86
U6948,2024-03-22 04:00:00,2787,456.68,4.2,78
U6949,2024-03-22 05:00:00,1279,544.96,6.4,77
U6950,2024-03-22 06:00:00,5389,709.46,3.9,71
U6951,2024-03-22 07:00:00,6634,309.02,9.8,99
U6952,2024-03-22 08:00:00,13466,419.49,9.2,77
U6953,2024-03-22 09:00:00,11428,188.45,4.6,67
U6954,2024-03-22 10:00:00,7311,280.71,4.6,95
U6955,2024-03-22 11:00:00,3101,121.2,9.6,97
U6956,2024-03-22 12:00:00,4649,198.23,5.1,75
U6957,2024-03-22 13:00:00,10842,309.66,6.0,72
U6958,2024-03-22 14:00:00,11555,368.2,7.9,85
U6959,2024-03-22 15:00:00,7869,580.16,5.4,85
U6960,2024-03-22 16:00:00,6741,393.84,9.3,80
U6961,2024-03-22 17:00:00,11422,86.79,7.1,80
U6962,2024-03-22 18:00:00,12523,616.81,7.0,67
U6963,2024-03-22 19:00:00,1023,449.6,6.9,92
U6964,2024-03-22 20:00:00,14138,754.56,3.8,65
U6965,2024-03-22 21:00:00,8261,526.43,8.5,61
U6966,2024-03-22 22:00:00,9447,450.45,7.0,67
U6967,2024-03-22 23:00:00,10429,270.82,3.4,65
U6968,2024-03-23 00:00:00,4942,227.35,9.0,65
U6969,2024-03-23 01:00:00,12759,222.53,8.1,81
U6970,2024-03-23 02:00:00,2063,355.34,5.0,84
U6971,2024-03-23 03:00:00,9986,178.53,5.0,90
U6972,2024-03-23 04:00:00,10678,683.16,6.5,94
U6973,2024-03-23 05:00:00,3483,653.9,3.1,64
U6974,2024-03-23 06:00:00,8716,596.64,8.7,81
U6975,2024-03-23 07:00:00,6109,86.56,9.6,84
U6976,2024-03-23 08:00:00,14192,103.93,6.1,77
U6977,2024-03-23 09:00:00,2234,527.32,6.8,68
U6978,2024-03-23 10:00:00,13177,611.73,8.7,84
U6979,2024-03-23 11:00:00,12046,70.04,4.9,88
U6980,2024-03-23 12:00:00,8626,267.88,6.4,92
U6981,2024-03-23 13:00:00,11186,152.21,3.8,67
U6982,2024-03-23 14:00:00,11525,223.46,7.9,99
U6983,2024-03-23 15:00:00,3291,438.78,8.5,72
U6984,2024-03-23 16:00:00,9953,131.93,3.5,67
U6985,2024-03-23 17:00:00,5238,222.38,9.2,86
U6986,2024-03-23 18:00:00,2784,473.68,5.6,62
U6987,2024-03-23 19:00:00,9511,431.08,9.5,92
U6988,2024-03-23 20:00:00,14686,693.19,9.3,90
U6989,2024-03-23 21:00:00,4992,162.93,8.5,87
U6990,2024-03-23 22:00:00,5528,327.41,8.8,80
U6991,2024-03-23 23:00:00,4650,743.27,5.0,88
U6992,2024-03-24 00:00:00,13409,646.85,5.6,88
U6993,2024-03-24 01:00:00,8402,498.02,4.7,68
U6994,2024-03-24 02:00:00,14081,626.74,5.5,81
U6995,2024-03-24 03:00:00,3779,386.29,6.9,67
U6996,2024-03-24 04:00:00,14037,733.02,9.0,76
U6997,2024-03-24 05:00:00,4615,499.74,6.8,82
U6998,2024-03-24 06:00:00,7346,571.73,7.9,98
U6999,2024-03-24 07:00:00,2996,538.99,4.0,89
U7000,2024-03-24 08:00:00,10488,554.57,9.6,74
U7001,2024-03-24 09:00:00,12437,530.8,7.1,73
U7002,2024-03-24 10:00:00,11477,105.32,8.4,84
U7003,2024-03-24 11:00:00,9035,502.89,10.0,75
U7004,2024-03-24 12:00:00,7109,637.55,9.0,77
U7005,2024-03-24 13:00:00,1109,50.3,6.5,91
U7006,2024-03-24 14:00:00,1411,718.76,9.1,97
U7007,2024-03-24 15:00:00,1070,764.18,7.6,74
U7008,2024-03-24 16:00:00,4727,146.14,8.1,96
U7009,2024-03-24 17:00:00,1717,451.29,7.5,92
U7010,2024-03-24 18:00:00,6476,132.95,5.0,72
U7011,2024-03-24 19:00:00,11662,262.26,5.3,66
