site area,structure type,water consumption,recycling rate,utilisation rate,air qality index,issue reolution time,resident count,electricity cost
1506,3,-0.4267938855492429,58,96,151,39,19,-0.7334123508453514
906,3,-1.2013315174503727,85,59,121,54,13,-1.4028240636432445
666,0,-1.2013315174503727,43,80,147,10,0,-1.623251132364818
1008,0,-1.169059116121159,71,32,191,42,0,-1.2700257886347555
2161,2,-1.2013315174503727,43,80,147,45,110,-1.027917368891388
4164,3,0.027428121218646052,32,75,123,26,277,1.790658263941846
3989,2,0.3564139437239145,28,69,80,27,62,0.4418975524610709
1180,3,-1.027445892378042,61,58,84,39,60,-1.582598599198954
3024,3,0.7432010820427002,69,52,167,25,281,1.1085990963812398
2620,0,-1.0129955634246628,37,46,157,29,0,-0.38199378636710524
4857,2,2.7643204249886835,58,98,150,22,154,1.0643330047117434
1863,3,0.18252831865158375,54,95,22,60,104,-0.4045785270148074
1831,3,-0.018812931432167668,85,52,119,52,163,-0.3621192145971273
2792,0,0.5047706543119419,69,52,55,21,0,-0.3359209154457927
2038,3,-1.2013315174503727,84,36,46,8,11,-1.4064376221468768
3908,2,0.7706567070541208,65,72,144,66,38,0.42834670807244957
1060,2,-1.075613655555973,13,91,1,18,103,-1.0044292386177778
1599,3,-0.255798326267588,27,63,105,15,148,-0.2717802520063185
2403,0,-0.5558834908660979,38,80,32,3,0,-0.32779040881261995
674,2,-0.8949845436387318,48,73,107,59,46,-1.5392358971553657
2656,3,0.1791565752291286,64,99,14,55,171,0.226890821494946
2730,0,0.935872134754424,67,84,31,32,0,0.3009687708194092
4787,3,1.9483585167545328,56,95,105,11,464,3.259569795668397
4660,0,2.13862118130736,40,87,161,53,0,1.9225531493244268
4420,3,0.8848143057858172,37,72,187,29,240,1.5169312072916954
1997,2,-0.025074740645298695,36,90,30,67,38,-0.5021446066128809
4354,3,-0.5216843790097669,39,67,14,4,130,0.7273686742480266
3671,3,1.2451091743567408,58,57,147,9,186,0.9188872749405412
2067,2,-0.42968395133991877,51,86,105,57,129,-0.3160463436758148
1651,3,-1.1743575700707314,84,70,30,38,100,-0.7830987802702962
868,3,-1.0202207279013524,87,79,1,7,25,-1.4443799864350164
542,3,-1.1782109911249659,77,90,12,65,26,-1.3395867898296783
2407,3,0.35689562135569386,10,98,95,35,212,0.648773776794023
3990,1,1.247035884883858,53,92,112,47,0,2.0607717620883643
3035,2,0.970071246610755,46,55,143,34,278,-0.37476666935984054
4673,3,-0.5626269777110082,42,55,14,63,428,2.0101819430375114
3373,2,-0.3555055960459051,30,52,24,9,61,-0.5979039069591382
2324,0,0.7210439109808519,49,81,75,72,0,-0.2293209395886384
1793,1,0.3405185818751973,70,99,27,19,0,0.22779421112085407
3886,3,0.4002466082158317,22,33,104,26,34,0.0995128842419056
3472,0,0.3963931871615972,47,30,11,46,0,0.21966370448768127
4422,0,-0.1912535236091605,38,35,120,56,0,0.9116601579332766
1492,0,-0.34876210920099476,62,85,181,10,0,-0.8788580806165536
2886,0,-0.6893081948689667,73,58,185,43,0,-0.23835483584771924
2740,3,-1.060199971339035,45,32,112,30,241,0.20611286009905996
1976,2,-0.24086631968242941,14,71,143,40,134,-0.5455073086564691
3907,0,0.012977792265266765,29,38,189,55,0,0.7201415572407619
889,1,-1.027445892378042,20,88,73,58,0,-0.6692716874058772
1499,3,-1.0481580305445524,81,67,137,31,126,-0.19408874417822294
2355,0,-1.2013315174503727,37,71,193,72,0,-0.5708022181818956
1158,1,-1.1353416818966073,58,79,90,47,0,-0.5265361265123992
3263,0,0.38049782531288,50,43,51,37,0,0.14468236553730998
4163,2,-0.560700267183891,27,74,29,57,77,0.14468236553730998
1981,2,-0.2798822078565535,39,62,96,57,179,-0.7713547151334911
4231,3,0.49754548983525226,23,49,15,3,250,1.078787238726273
951,0,-0.6040512540440288,65,63,137,29,0,-1.5067138706226746
2975,3,-0.6363236553732426,82,96,142,45,228,0.8303550916015486
3722,0,1.9931545365100085,83,96,25,2,0,0.9712838732432103
2037,3,-0.4691815171458222,61,99,188,15,127,0.16003998917774748
3593,2,-0.7249523396206355,75,68,14,18,81,-0.009797260492973033
1382,0,-1.2013315174503727,76,72,133,29,0,-1.1047054870935755
4908,0,1.6728389113767677,38,68,108,40,0,1.8575090962590446
4568,3,0.1598894699579562,36,73,128,3,256,1.441949868341324
3066,1,-0.4219771092314498,77,30,113,58,0,0.17088066468864455
3777,3,-0.13634227358631923,44,79,86,71,81,0.4202162014392768
874,3,-0.8015390830735458,19,91,162,38,38,-1.3206156076856084
4197,3,1.1940513453881338,35,32,123,29,12,-0.054966741788377425
3562,1,-0.5187943132190911,80,37,106,31,0,0.8899788069114825
3750,1,0.800520720224438,85,77,88,65,0,1.5892023773643424
612,0,-1.142566846373297,70,70,128,43,0,-1.3802393229955423
3697,2,-0.5028989513703739,78,65,88,27,286,-0.11459045709831123
2878,3,0.9137149636925758,65,86,37,27,150,0.6686483485640009
2424,1,-0.08624779988127101,86,72,40,69,0,0.21966370448768127
639,3,-0.9089531949603319,73,57,139,3,40,-1.3413935690814944
1924,3,-0.9267752673361663,50,88,191,29,185,0.11216033900461883
3449,3,1.4112879573206025,13,58,137,13,289,1.0453618225676735
3668,0,1.0350977269009618,75,67,154,60,0,0.8095771302056627
1016,2,-0.9624194120878352,46,63,166,67,11,-1.2980308670379064
3116,3,0.3747176937315283,43,94,198,70,243,1.0146465752867986
1387,1,-1.2013315174503727,59,49,69,47,0,-0.9827478875959836
3604,0,1.8274574311779261,79,55,44,68,0,0.5340432943036958
549,3,-1.2013315174503727,84,56,10,33,12,-1.8147697330573325
4451,0,-0.14212240516767094,51,52,23,6,0,1.060719446208111
4060,0,-0.7538529975273941,10,100,56,64,0,1.0878211349853537
518,2,-1.2013315174503727,43,51,39,71,35,-1.7840544857764575
1973,0,-0.19414358939983636,19,76,88,70,0,-0.13717519774601342
4561,0,1.3587850954566578,14,97,36,51,0,1.821373511222721
3106,3,0.7176721675583967,53,96,2,67,11,-0.09471588532833329
951,0,-1.106922701621628,28,95,195,22,0,-1.1724597090366822
4265,1,0.988856674250148,30,98,67,72,0,2.3236581432276178
2938,3,0.31787973318156976,43,44,120,24,42,-0.4407141120511309
4810,2,-0.5727422079783737,38,73,128,65,43,0.41479586368382826
2049,0,-0.5491400040211876,88,80,93,53,0,-0.19318535455231486
3974,3,-0.35743230657302233,49,94,44,41,355,1.810532835711824
627,1,-0.8222512212400561,89,54,30,32,0,-0.9601631469482814
3261,0,0.7051485491321346,27,90,36,69,0,0.6605178419308282
4956,3,2.7831058526280765,58,46,113,71,107,1.1492516295471036
1915,3,-0.9508591489251318,70,81,196,45,47,-0.1751175620341531
701,3,-1.1372683924237246,74,87,42,32,23,-1.2402139309797886
2869,2,0.6593891741131003,84,86,84,28,232,-0.38651073449664564
1017,0,-0.5765956290326082,45,67,98,14,0,-1.3666884786069209
1841,1,-0.8607854317824009,79,98,3,13,0,0.041695948183787974
2488,3,0.24562808841467332,16,66,198,50,157,0.2539925102721886
4045,3,1.849132924607995,70,63,121,40,147,1.0562024980785707
4302,3,0.28319894369345944,73,64,28,1,170,0.586439892606365
3775,0,0.23165943709307332,83,89,99,47,0,0.8619737285083318
4154,1,1.8370909838135123,39,68,98,30,0,1.9839836438861769
2934,0,1.3689003257240233,26,75,95,34,0,0.38408061640295327
707,3,-0.8593403988870629,53,45,105,46,67,-1.130000396619002
3133,2,-0.08383941172237447,81,60,138,1,54,-0.7379292989748918
4617,2,0.8183427926002724,85,43,32,34,69,0.10312644274553795
653,3,-1.2013315174503727,35,76,180,59,11,-1.3088715425488033
3866,2,1.6232261153034988,26,61,120,7,247,0.18714167795499012
4814,3,2.260967299779305,44,46,16,65,198,1.2215227996197506
2018,3,-0.688344839605408,55,85,139,42,188,0.22237387336540554
3100,3,-0.35743230657302233,14,65,0,19,21,-0.24648534248089204
2695,0,0.5933993385593348,54,71,183,13,0,0.0398891689319718
4998,0,2.1241708523539806,84,48,22,23,0,1.4482735957226807
4054,3,2.0037514444091533,25,36,6,66,217,1.0751736802226404
2914,3,0.3193247660769077,67,84,77,3,146,0.21966370448768127
3349,2,0.942133943967555,51,59,168,36,276,-0.2058328093150281
2242,1,0.5587185490712245,69,58,52,49,0,-0.12272096373148401
1806,2,-1.2013315174503727,65,96,6,72,158,-1.0315309273950204
4349,3,2.5080679248820905,15,63,97,72,213,1.531385441306225
4668,3,-0.792387208069739,29,63,193,57,205,0.9450855740918758
4695,3,1.9324631549058155,33,31,83,64,291,1.5702311952202725
3055,3,1.2335489111940374,76,56,73,11,156,0.3587857068775268
2805,0,-0.2591700696900432,61,76,180,41,0,0.13384169002641294
1588,0,-0.5019355961068153,19,86,4,6,0,-0.2817175378913075
3142,2,0.38675963452601103,34,46,96,45,282,-0.3639259938489435
1677,0,-0.5110874711106221,54,55,100,57,0,-0.8454326644579543
3494,3,1.3058005559609338,87,39,163,33,260,0.9857381072577398
1059,3,-0.95904766866538,10,68,43,61,53,-1.2799630745197446
3464,0,1.2402923980389478,34,38,109,18,0,0.47622635824557824
1771,3,-0.8728273725768836,85,54,121,7,138,-0.67740219403905
2313,3,-0.5684071092923599,82,49,138,29,131,-0.1389819769978296
3415,3,0.22443427261638368,18,44,191,69,209,0.7662144281620744
1109,3,-0.8241779317671734,51,40,148,16,67,-1.1552953061444284
2961,3,-0.6613708922257667,72,45,131,69,130,-0.11820401560194357
4620,2,1.4474137797040507,34,51,88,29,124,0.13203491077459675
783,2,-1.2013315174503727,57,91,34,29,50,-1.5365257282776414
3428,3,1.4040627928439129,64,53,34,16,161,0.15642643067411513
4896,3,-0.26687691179851214,75,65,34,4,180,1.0661397839635596
1591,2,-0.72880576067487,33,47,166,65,90,-1.274542736764296
1316,3,-0.5520300698118634,53,49,32,72,127,-0.5671886596782633
582,3,-1.2013315174503727,65,37,76,1,39,-1.9547951250730862
2420,3,0.3193247660769077,44,44,67,3,125,0.07150780583875488
3991,3,1.4854663126146164,43,76,120,64,244,1.2748227875483278
3644,2,1.6612786482140642,15,53,171,66,274,-0.10645995046513843
2593,2,0.08137601597792873,58,76,50,57,203,-0.7343157404712595
675,3,-1.2013315174503727,25,47,37,18,35,-1.602473170968932
3204,3,0.7248973320350863,22,61,41,39,169,0.4346704354538062
869,3,-0.8810158923171318,21,71,172,7,50,-1.1769766571662226
2318,3,-0.3246782276120293,20,66,29,55,20,-0.5346666331455721
2601,1,0.38146118057643863,56,62,162,17,0,0.5810195548509164
3990,0,1.84576118118554,69,30,27,68,0,0.42292637031700103
2279,0,0.2889790752748112,58,56,168,36,0,-0.3395344739494251
1864,2,0.2812722331663422,61,46,105,1,125,-0.9737139913369027
4962,2,0.9175683847468102,70,75,172,35,238,0.4789365271233025
3842,2,0.22298923972104576,49,63,47,17,283,0.4265399288206334
4176,3,-0.21870914862058116,80,32,54,28,17,0.25128234139446437
2926,3,-0.24423806310488458,84,85,135,32,219,0.679489024074898
572,0,-1.2013315174503727,62,41,153,55,0,-1.8734900587413583
3462,3,-0.01784957616860905,70,55,106,35,274,0.761697480032534
1359,1,-0.6175382277338495,31,53,124,19,0,-0.6584310118949801
4356,0,1.0981974966640513,47,89,114,4,0,1.3877464907868389
4638,1,1.7918132864262573,70,87,156,21,0,2.005664994907971
2924,3,-0.8309214186120837,56,92,54,44,11,-0.400061578885267
1564,2,-1.2013315174503727,36,37,193,62,90,-1.285383412275193
2717,3,0.11268506204358386,90,55,69,1,207,-0.037802338896123756
4517,1,0.11653848309781834,27,87,47,51,0,2.0833565027360663
2759,3,1.0235374637382584,29,67,6,17,149,0.3000653811935011
4251,0,2.1005686483967945,51,78,74,37,0,1.2088753448570375
2586,2,-0.23460451046929837,50,72,122,36,181,-0.667464908154061
868,0,-1.083320497664442,81,88,79,29,0,-1.1327105654967262
3304,0,-0.0014725366881125233,67,50,133,69,0,0.35065520024435404
650,1,-1.1570171753266763,49,42,164,3,0,-1.6069901190984723
1634,0,-0.7837170106977114,84,32,136,15,0,-1.0821207464458733
3284,0,0.30728282528242495,39,61,2,67,0,0.3958246815397584
4664,3,0.7571697333643002,21,50,180,69,435,2.46910387299882
2846,2,-0.6411404316910357,71,43,92,21,167,-0.728895402715811
2750,0,-0.465809773723367,71,37,116,23,0,-0.3232734606830795
560,0,-1.2013315174503727,79,36,135,47,0,-1.7930883820355383
3510,3,1.125653121675472,24,88,167,34,61,0.4166026429356444
4401,0,-0.42342214212678775,16,31,16,41,0,0.8149974679611112
1837,3,-0.437872471080167,15,98,125,47,56,-0.36844294197848393
1684,3,0.15362766074482517,36,73,107,31,45,-0.5997106862109544
4926,0,2.200275918175112,11,95,197,35,0,2.0101819430375114
2051,3,0.05729213438896325,15,47,46,7,79,-0.84272249558023
4933,3,0.15892611469439757,70,45,10,45,297,1.5503566234502946
2129,0,-0.13778730648165716,41,41,137,57,0,-0.5834496729446088
1827,3,0.19842368050030096,38,89,60,22,53,-0.46962258008018976
2026,3,-0.19992372098118807,74,83,129,70,153,0.12661457301914822
2173,3,-0.3810345105302085,24,69,156,21,80,-0.3566988768416788
1861,0,0.1854183844422596,19,72,69,49,0,-0.4506513979361199
2073,0,-0.6252450698423184,19,51,50,47,0,-0.6810157525426823
3186,2,1.1820094045936511,19,33,72,27,154,-0.3024954992871935
4870,3,2.759021971039111,46,50,127,10,169,1.3642583605132286
2866,3,-1.0293726029051593,41,52,193,44,23,-0.5247293472605831
4257,3,2.3520043721855943,45,71,67,51,419,2.2830056100617537
2934,0,-0.44028085923906357,73,70,56,18,0,0.08325187097556001
2493,1,-0.22930605651972596,24,45,168,68,0,0.1663637165591041
1369,3,-0.7991306949146493,82,65,93,38,82,-1.1435512410076232
1514,3,-0.2582067144264846,25,46,191,36,150,-0.7036004931903845
2411,3,0.33281173976672834,55,83,131,60,137,0.43647721470562234
1102,0,-0.7764918462210217,53,36,128,68,0,-1.2564749442461343
4321,0,0.6353052925241348,85,70,6,45,0,0.9098533786814604
1190,0,-0.7263973725159735,44,91,81,9,0,-0.9538394195669249
993,2,-1.2013315174503727,60,86,135,13,98,-1.4181816872836819
989,0,-1.2013315174503727,67,62,93,57,0,-1.3432003483333106
3056,3,0.24225634499221815,14,55,78,57,277,1.0562024980785707
4985,3,1.8939289443634708,47,53,185,37,182,1.399490555923644
794,0,-1.1623156292762487,15,60,9,47,0,-1.244730879109329
4527,0,1.9180128259524363,60,56,109,11,0,1.451887154226313
3343,0,0.8250862794451828,23,78,193,28,0,0.5358500735555121
3412,0,-0.41234355659586364,57,95,105,6,0,0.3443314728629974
2217,0,-0.5370980632267048,21,99,114,33,0,0.0100773112770049
3096,2,0.22347091735282507,61,60,149,14,153,-0.5554445945414581
2373,0,-0.44365260266151874,77,54,179,47,0,-0.3630226042230354
3758,2,1.316879141491858,68,45,176,29,317,-0.07755148243607962
3317,3,0.1603711475897355,27,35,66,15,158,0.505134826274637
944,0,-0.6700410895977943,62,98,3,56,0,-0.8815682494942778
4141,1,1.4006910494214577,40,46,88,69,0,1.3868431011609308
4958,3,1.415141378374837,44,38,184,31,33,0.6713585174417251
1241,2,-0.6811196751287184,13,91,68,19,52,-0.8860851976238182
2541,2,-1.041414543699642,18,42,52,18,132,-0.718958116830822
1179,3,-1.2013315174503727,24,36,182,58,14,-1.5988596124652996
2967,0,-0.9079898396967733,51,47,151,70,0,0.19165862608453055
4197,3,0.8703639768324379,68,74,82,30,120,1.225136358123383
1858,1,-1.2013315174503727,82,53,126,35,0,-0.1823446790414178
562,2,-1.2013315174503727,41,84,139,17,42,-1.1869139430512115
3059,3,0.1492925620588114,89,61,182,16,168,0.25218573102037245
4269,3,1.2133184506593064,54,36,46,68,18,0.44280094208697895
4851,0,0.4556395358704523,14,49,26,33,0,1.1194397718921367
634,3,-1.2013315174503727,40,48,145,36,58,-1.448896934564557
4144,3,0.2258793055117216,34,91,50,11,44,0.43557382507971426
2635,0,0.2701936476354181,65,43,86,60,0,-0.34224464282714934
3778,3,0.6762478912253761,10,61,187,4,17,0.07331458509057105
1322,3,-0.5703338198194772,70,38,184,63,84,-1.214015631828454
3574,2,0.6434938122643831,76,78,120,5,154,-0.15614637989008326
3481,1,1.5437493060599128,76,45,66,64,0,0.7653110385361663
620,2,-1.2013315174503727,51,53,1,4,25,-1.521168104637204
2137,2,0.2306960818295147,68,59,138,35,29,-0.5292462953901236
1424,3,-0.2952958920734914,59,37,100,26,87,-0.5644784908005389
1144,3,-0.8208061883447182,86,39,140,26,31,-1.4534138826940974
2532,3,-0.804910826496001,43,65,167,19,191,0.18894845720680628
3261,2,0.08860118045461837,77,53,133,37,80,-0.2491955113586163
2568,1,-0.7827536554341528,63,37,11,11,0,-0.3847039552448295
741,2,-1.0462313200174351,23,30,42,66,20,-1.9575052939508104
3168,2,0.6955149964965485,41,62,71,31,218,-0.5870632314482411
1302,0,-0.7268790501477528,79,60,72,18,0,-0.9637767054519137
4664,3,1.163223976954258,90,91,3,44,86,0.864683897386056
695,0,-1.2013315174503727,17,64,164,16,0,-1.2320834243466159
2687,3,-0.12478201042361578,44,73,163,58,90,-0.08297182019152814
4015,3,-0.4219771092314498,33,76,31,2,257,1.2043583967274971
2830,0,0.9252752268552792,12,61,184,59,0,0.16997727506273644
2859,0,0.6420487793690451,90,92,139,48,0,0.3958246815397584
4106,0,1.3024288125384786,45,51,145,36,0,0.7752483244211553
776,0,-1.0780220437148695,60,36,188,8,0,-1.4579308308236378
560,3,-0.9022097081154216,90,35,30,36,13,-1.8951714097631522
3890,0,1.838054339077071,66,70,167,25,0,0.9857381072577398
2413,0,-0.15657273412105022,68,41,106,40,0,-0.44613444980657946
4427,3,2.166076806318781,31,69,173,4,217,1.2748227875483278
3091,2,0.6897348649151968,46,98,166,43,168,0.29554843306396067
1066,0,-0.6001978329897943,84,87,62,27,0,-1.1191597211081048
4435,0,2.3197319708563806,21,32,54,38,0,1.1257634992734933
2071,2,0.06692568702454944,30,72,39,38,94,-0.6231988164845647
1700,2,-0.7119470435625942,24,37,156,64,150,-1.4769020129677077
4909,2,0.40939848321963856,21,42,138,17,122,0.2711569131644423
3354,3,0.4166236476963282,65,85,96,13,262,1.2124889033606698
3395,3,0.8433900294527965,25,48,38,24,38,-0.20221925081139575
1736,3,-0.8964295765340697,42,52,171,7,147,-0.5427971397787449
636,3,-1.2013315174503727,52,72,19,64,42,-1.274542736764296
1529,1,-1.0394878331725248,58,53,95,63,0,-0.6439767778804507
2656,0,-0.47303493820005665,87,32,84,22,0,-0.4181293714034287
3094,3,0.9719979571378722,27,43,100,53,132,0.19165862608453055
1161,3,-1.2013315174503727,25,62,26,12,86,-1.070376681309068
2972,3,1.1006058848229479,49,56,37,72,44,-0.32869379843852803
3177,0,-0.05686546434273313,76,41,86,22,0,0.05163323406877694
2808,2,-0.028928161699533172,71,75,97,39,167,-0.8481428333356785
586,2,-0.6132031290478357,88,100,75,47,57,-1.2085952940730056
3012,1,-0.24134799731420872,36,75,10,64,0,0.854746611501067
3442,3,-0.8034657936006631,90,45,163,44,183,0.23140776962448642
3273,3,-0.9445973397120008,23,87,159,16,244,0.7011703750966921
3004,3,0.36797420688661797,75,43,106,59,208,0.47622635824557824
3810,3,0.5052523319437212,36,72,189,34,186,0.9225008334441737
2200,1,-0.6517373395901805,63,54,123,46,0,-0.03870572852203184
4170,0,0.8780708189409069,69,44,15,70,0,0.4500280590942437
3200,2,-0.7475911883142631,49,59,41,55,217,-0.33772769469760894
4129,0,2.0745580562807118,54,73,158,24,0,1.2946973593183058
2147,3,0.16807798969820445,77,38,69,27,78,-0.7415428574785242
3818,3,2.1810088129039396,77,40,12,16,143,0.33349079735210035
4187,0,2.631859076249373,72,95,35,2,0,1.3796159841536662
1096,2,-1.1714675042800555,86,51,74,31,11,-1.5997630020912077
984,3,-0.486040234258098,49,49,138,63,12,-1.222146138461627
1145,2,-0.7389209909422355,50,58,123,47,62,-1.3350698417001379
3589,2,-0.24231135257776734,70,92,125,19,19,-0.3359209154457927
4884,0,0.4541945029751144,74,70,47,56,0,0.988448276135464
1220,2,-0.8945028660069525,10,77,147,11,33,-1.2944173085342738
998,0,-0.8636754975730767,18,56,156,8,0,-1.1995613978139248
2173,0,0.061145555443197726,84,60,18,6,0,-0.6295225438659213
3567,2,-0.26639523416673283,89,54,124,31,121,-0.21125314707047663
614,1,-1.2013315174503727,24,78,133,50,0,-1.0089461867473182
3479,3,1.0741136150750858,68,99,55,29,287,1.8457650311222393
2236,0,-1.2013315174503727,75,93,126,21,0,-0.2708768623804104
4111,3,2.1174273655090703,19,85,99,41,326,2.0399938006924785
2753,3,-0.5332446421724704,58,36,118,69,231,0.10854678050098647
2794,0,0.9026363781616517,20,99,145,69,0,0.43647721470562234
4130,1,0.6858814438609623,39,64,41,56,0,1.6840582880846917
646,3,-1.2013315174503727,32,50,59,28,12,-1.6810680684229355
4482,3,0.9103432202701206,31,76,55,34,269,1.1609956946839088
3953,3,0.4219221016459006,60,89,2,56,188,1.2106821241088537
2910,0,0.8356831873443276,51,46,166,55,0,0.1663637165591041
636,3,-1.1685774384893797,38,46,42,44,13,-1.5573036896735275
3860,3,-0.7654132606900976,54,100,155,32,304,1.8204701215968129
3505,2,-0.5948993790402219,42,54,169,29,40,-0.26726330387677805
4052,3,0.0900462133499563,48,63,136,3,210,1.4067176729309088
518,0,-1.2013315174503727,82,55,83,69,0,-1.563627417054884
2742,2,-0.22786102362438804,74,35,17,11,39,-1.3278427246928732
